inventory_year,survey_unit,county,plot_number,tree_number,diameter,height,SPCD,log_height,log_diameter
2022,3,25,534,16,29.972,19.5072,97.0,2.970783628190026,3.4002636125020644
2022,3,25,534,19,18.288,14.325600000000001,97.0,2.6620481465404127,2.9062451070524546
2022,3,25,534,20,22.352000000000004,16.154400000000003,97.0,2.782192458382476,3.106915802514606
2022,3,25,534,21,24.892000000000003,15.5448,97.0,2.74372617755468,3.2145464667069716
2022,3,25,534,22,35.306000000000004,21.945600000000002,97.0,3.0885666638464095,3.5640529211670913
2022,3,25,534,23,32.766,18.8976,97.0,2.939034929875446,3.4893913923980717
2022,3,25,796,10,38.862,17.9832,97.0,2.8894379887360735,3.660016909428835
2022,3,25,796,11,35.306000000000004,14.630400000000002,97.0,2.6831015557382454,3.5640529211670913
2022,3,25,1121,3,16.002,14.630400000000002,97.0,2.6831015557382454,2.7727137144279324
2022,3,25,1121,4,32.766,22.555200000000003,97.0,3.115965638034524,3.4893913923980717
2022,3,25,1121,6,34.036,22.555200000000003,97.0,3.115965638034524,3.527418787987311
2022,3,25,1121,7,27.94,21.031200000000002,97.0,3.0460070494276135,3.330059353828816
2022,3,25,1121,8,23.114,15.24,97.0,2.7239235502585,3.1404384945532495
2022,3,25,1121,11,18.288,16.4592,97.0,2.8008845913946283,2.9062451070524546
