plot_sequence_number,inventory_year,survey_unit,country,plot_number,tree_number,diametr,height,log_height,log_diametr
464691535489998,2018,3,21,1105,2,3.9,17.0,2.833213344056216,1.3609765531356006
464691535489998,2018,3,21,1105,4,8.1,52.0,3.9512437185814275,2.0918640616783932
464691535489998,2018,3,21,1105,6,5.6,35.0,3.5553480614894135,1.7227665977411035
464691535489998,2018,3,21,1105,7,5.3,28.0,3.332204510175204,1.667706820558076
464691535489998,2018,3,21,1105,10,1.0,9.0,2.1972245773362196,0.0
55955856010538,2003,3,21,1195,2,10.6,70.0,4.248495242049359,2.3608540011180215
618642506126144,2020,3,21,1195,3,17.7,85.0,4.442651256490317,2.8735646395797834
618642506126144,2020,3,21,1195,5,14.5,78.0,4.356708826689592,2.6741486494265287
73599199010538,2006,3,21,1203,3,10.6,50.0,3.912023005428146,2.3608540011180215
73599199010538,2006,3,21,1203,5,11.0,61.0,4.110873864173311,2.3978952727983707
73599199010538,2006,3,21,1203,6,5.2,37.0,3.6109179126442243,1.6486586255873816
73599199010538,2006,3,21,1203,7,6.6,43.0,3.7612001156935624,1.8870696490323797
62281562010538,2005,3,21,1204,6,12.1,73.0,4.290459441148391,2.4932054526026954
62281562010538,2005,3,21,1204,8,7.4,32.0,3.4657359027997265,2.0014800002101243
171871662020004,2014,3,21,1204,9,8.3,46.0,3.828641396489095,2.1162555148025524
171871662020004,2014,3,21,1204,11,5.6,38.0,3.6375861597263857,1.7227665977411035
511267880126144,2019,3,21,1221,3,8.2,38.0,3.6375861597263857,2.1041341542702074
816545993290487,2022,3,21,1256,7,9.5,45.0,3.8066624897703196,2.2512917986064953
618642485126144,2020,3,21,1314,4,2.2,14.0,2.6390573296152584,0.7884573603642703
118137754010661,2008,3,21,1314,5,10.7,51.0,3.9318256327243257,2.3702437414678603
73597861010538,2006,3,21,1324,4,12.2,43.0,3.7612001156935624,2.501435951739211
1192967868290487,2023,3,21,1324,5,7.7,55.0,4.007333185232471,2.0412203288596382
1192967868290487,2023,3,21,1324,8,19.4,77.0,4.343805421853684,2.9652730660692823
1192967868290487,2023,3,21,1324,9,18.4,76.0,4.330733340286331,2.91235066461494
306275600489998,2016,3,21,1324,13,13.4,60.0,4.0943445622221,2.5952547069568657
1192967868290487,2023,3,21,1324,14,10.2,70.0,4.248495242049359,2.322387720290225
73597861010538,2006,3,21,1324,18,14.7,59.0,4.07753744390572,2.6878474937846906
73597861010538,2006,3,21,1324,19,15.6,68.0,4.219507705176107,2.747270914255491
816545930290487,2022,3,21,1342,5,9.5,47.0,3.8501476017100584,2.2512917986064953
816545930290487,2022,3,21,1342,7,10.1,57.0,4.04305126783455,2.312535423847214
816545991290487,2022,3,21,1482,12,1.2,9.0,2.1972245773362196,0.1823215567939546
1287180512290487,2024,3,21,1512,2,2.9,14.0,2.6390573296152584,1.0647107369924282
1287180512290487,2024,3,21,1512,5,17.6,58.0,4.060443010546419,2.8678989020441064
618642544126144,2020,3,21,2116,2,2.0,13.0,2.5649493574615367,0.6931471805599453
618642544126144,2020,3,21,2116,6,8.8,42.0,3.7376696182833684,2.174751721484161
618642544126144,2020,3,21,2116,8,8.1,39.0,3.6635616461296463,2.0918640616783932
618642544126144,2020,3,21,2116,13,16.4,66.0,4.189654742026425,2.797281334830153
618642546126144,2020,3,21,2125,2,1.5,12.0,2.4849066497880004,0.4054651081081644
618642546126144,2020,3,21,2125,3,1.7,11.0,2.3978952727983707,0.5306282510621704
618642546126144,2020,3,21,2125,4,1.4,9.0,2.1972245773362196,0.3364722366212129
618642546126144,2020,3,21,2125,14,1.0,9.0,2.1972245773362196,0.0
618642539126144,2020,3,21,2176,4,2.4,14.0,2.6390573296152584,0.8754687373538999
618642539126144,2020,3,21,2176,5,1.5,11.0,2.3978952727983707,0.4054651081081644
16365619020004,2013,3,21,2176,11,5.7,28.0,3.332204510175204,1.7404661748405046
1192967992290487,2023,3,21,2177,3,18.8,95.0,4.553876891600541,2.9338568698359038
1192967992290487,2023,3,21,2177,4,12.8,82.0,4.406719247264253,2.5494451709255714
1192967992290487,2023,3,21,2177,7,20.0,95.0,4.553876891600541,2.995732273553991
1192967992290487,2023,3,21,2177,8,20.9,91.0,4.51085950651685,3.039749158970765
1192967992290487,2023,3,21,2177,9,11.4,75.0,4.31748811353631,2.4336133554004498
1192967992290487,2023,3,21,2177,10,21.2,92.0,4.5217885770490405,3.054001181677967
1192967992290487,2023,3,21,2177,11,16.2,91.0,4.51085950651685,2.785011242238338
464691552489998,2018,3,21,2178,5,8.7,39.0,3.6635616461296463,2.163323025660538
464691552489998,2018,3,21,2178,11,15.4,70.0,4.248495242049359,2.7343675094195836
464691552489998,2018,3,21,2178,12,9.1,58.0,4.060443010546419,2.2082744135228043
618642551126144,2020,3,21,3123,2,4.6,29.0,3.367295829986474,1.5260563034950492
618642551126144,2020,3,21,3123,3,4.3,28.0,3.332204510175204,1.4586150226995167
618642551126144,2020,3,21,3123,4,13.1,66.0,4.189654742026425,2.5726122302071057
16365631020004,2013,3,21,3123,5,9.8,57.0,4.04305126783455,2.2823823856765264
618642551126144,2020,3,21,3123,6,12.4,62.0,4.127134385045092,2.517696472610991
618642551126144,2020,3,21,3123,7,11.4,57.0,4.04305126783455,2.4336133554004498
618642551126144,2020,3,21,3123,8,11.1,63.0,4.143134726391533,2.4069451083182885
618642551126144,2020,3,21,3123,9,9.8,52.0,3.9512437185814275,2.2823823856765264
618642551126144,2020,3,21,3123,10,8.6,45.0,3.8066624897703196,2.151762203259462
618642551126144,2020,3,21,3123,11,10.8,56.0,4.02535169073515,2.379546134130174
618642551126144,2020,3,21,3123,12,11.4,63.0,4.143134726391533,2.4336133554004498
618642551126144,2020,3,21,3123,13,14.9,68.0,4.219507705176107,2.7013612129514133
618642551126144,2020,3,21,3123,14,17.3,77.0,4.343805421853684,2.8507065015037334
464691559489998,2018,3,21,3125,1,1.8,12.0,2.4849066497880004,0.5877866649021191
464691559489998,2018,3,21,3125,2,1.4,9.0,2.1972245773362196,0.3364722366212129
464691559489998,2018,3,21,3125,4,4.0,23.0,3.1354942159291497,1.3862943611198906
464691559489998,2018,3,21,3125,5,6.3,29.0,3.367295829986474,1.840549633397487
464691559489998,2018,3,21,3125,6,18.7,76.0,4.330733340286331,2.928523523860541
464691559489998,2018,3,21,3125,8,1.0,7.0,1.9459101490553132,0.0
464691559489998,2018,3,21,3125,9,5.4,27.0,3.295836866004329,1.6863989535702288
1287180631290487,2024,3,21,3126,1,16.4,73.0,4.290459441148391,2.797281334830153
375519266489998,2017,3,21,3126,2,1.1,7.0,1.9459101490553132,0.09531017980432493
1287180631290487,2024,3,21,3126,4,7.5,54.0,3.9889840465642745,2.0149030205422647
1287180631290487,2024,3,21,3126,5,11.0,72.0,4.276666119016055,2.3978952727983707
1287180631290487,2024,3,21,3126,6,9.7,55.0,4.007333185232471,2.272125885509337
1287180631290487,2024,3,21,3126,7,8.0,55.0,4.007333185232471,2.0794415416798357
1287180631290487,2024,3,21,3126,9,9.1,57.0,4.04305126783455,2.2082744135228043
375519266489998,2017,3,21,3126,10,14.6,63.0,4.143134726391533,2.681021528714291
1287180631290487,2024,3,21,3126,11,8.3,42.0,3.7376696182833684,2.1162555148025524
1287180631290487,2024,3,21,3126,12,13.7,65.0,4.174387269895637,2.617395832834079
1287180631290487,2024,3,21,3126,13,12.4,61.0,4.110873864173311,2.517696472610991
1287180631290487,2024,3,21,3126,14,26.1,86.0,4.454347296253507,3.261935314328648
1287180631290487,2024,3,21,3126,15,14.3,69.0,4.23410650459726,2.6602595372658615
1287180631290487,2024,3,21,3126,16,14.7,70.0,4.248495242049359,2.6878474937846906
1287180631290487,2024,3,21,3126,17,11.7,70.0,4.248495242049359,2.4595888418037104
511267963126144,2019,3,21,3141,1,11.2,32.0,3.4657359027997265,2.4159137783010487
511267963126144,2019,3,21,3141,9,5.4,23.0,3.1354942159291497,1.6863989535702288
511267963126144,2019,3,21,3141,19,11.2,43.0,3.7612001156935624,2.4159137783010487
1192968002290487,2023,3,21,3186,3,7.4,48.0,3.871201010907891,2.0014800002101243
306275734489998,2016,3,21,3186,4,6.2,44.0,3.784189633918261,1.824549292051046
1192968002290487,2023,3,21,3186,5,6.7,40.0,3.6888794541139363,1.9021075263969205
1192968002290487,2023,3,21,3186,6,7.5,40.0,3.6888794541139363,2.0149030205422647
306275734489998,2016,3,21,3186,7,5.2,31.0,3.4339872044851463,1.6486586255873816
1192968002290487,2023,3,21,3186,8,7.8,49.0,3.8918202981106265,2.0541237336955462
1192968002290487,2023,3,21,3186,12,5.4,38.0,3.6375861597263857,1.6863989535702288
1287180627290487,2024,3,21,3189,1,8.3,54.0,3.9889840465642745,2.1162555148025524
1287180627290487,2024,3,21,3189,2,10.0,65.0,4.174387269895637,2.302585092994046
1287180627290487,2024,3,21,3189,4,4.2,22.0,3.091042453358316,1.4350845252893227
1287180627290487,2024,3,21,3189,5,17.4,72.0,4.276666119016055,2.856470206220483
1287180627290487,2024,3,21,3189,7,16.1,72.0,4.276666119016055,2.7788192719904172
1287180627290487,2024,3,21,3189,8,24.1,80.0,4.382026634673881,3.1822118404966093
1287180627290487,2024,3,21,3189,10,13.3,65.0,4.174387269895637,2.5877640352277083
1287180627290487,2024,3,21,3189,13,1.8,10.0,2.302585092994046,0.5877866649021191
1287180627290487,2024,3,21,3189,14,18.4,68.0,4.219507705176107,2.91235066461494
1287180627290487,2024,3,21,3189,15,1.3,9.0,2.1972245773362196,0.26236426446749106
1287180627290487,2024,3,21,3189,16,1.7,11.0,2.3978952727983707,0.5306282510621704
1287180627290487,2024,3,21,3189,17,2.2,12.0,2.4849066497880004,0.7884573603642703
816546063290487,2022,3,21,3190,3,3.0,20.0,2.995732273553991,1.0986122886681098
816546063290487,2022,3,21,3190,5,3.2,25.0,3.2188758248682006,1.1631508098056809
816546063290487,2022,3,21,3190,6,7.0,35.0,3.5553480614894135,1.9459101490553132
816546063290487,2022,3,21,3190,7,13.2,72.0,4.276666119016055,2.580216829592325
816546063290487,2022,3,21,3190,8,12.8,61.0,4.110873864173311,2.5494451709255714
816546063290487,2022,3,21,3190,11,11.0,59.0,4.07753744390572,2.3978952727983707
511268800126144,2019,3,21,3191,3,18.7,81.0,4.394449154672439,2.928523523860541
511268800126144,2019,3,21,3191,7,15.6,76.0,4.330733340286331,2.747270914255491
1192967996290487,2023,3,21,3214,1,3.8,24.0,3.1780538303479458,1.33500106673234
1192967996290487,2023,3,21,3214,3,8.1,46.0,3.828641396489095,2.0918640616783932
1192967996290487,2023,3,21,3214,7,8.0,46.0,3.828641396489095,2.0794415416798357
1192967996290487,2023,3,21,3214,9,12.0,56.0,4.02535169073515,2.4849066497880004
1192967996290487,2023,3,21,3214,13,12.5,65.0,4.174387269895637,2.5257286443082556
1192967996290487,2023,3,21,3214,15,6.7,50.0,3.912023005428146,1.9021075263969205
1192967996290487,2023,3,21,3214,16,7.9,58.0,4.060443010546419,2.066862759472976
1192967996290487,2023,3,21,3214,17,15.7,63.0,4.143134726391533,2.7536607123542622
1192967996290487,2023,3,21,3214,19,10.1,57.0,4.04305126783455,2.312535423847214
1192967996290487,2023,3,21,3214,23,7.5,44.0,3.784189633918261,2.0149030205422647
1192967996290487,2023,3,21,3214,24,5.9,29.0,3.367295829986474,1.7749523509116738
464691560489998,2018,3,21,3215,2,3.2,31.0,3.4339872044851463,1.1631508098056809
464691560489998,2018,3,21,3215,4,13.5,75.0,4.31748811353631,2.6026896854443837
464691560489998,2018,3,21,3215,5,8.8,45.0,3.8066624897703196,2.174751721484161
464691560489998,2018,3,21,3215,8,11.6,78.0,4.356708826689592,2.451005098112319
464691560489998,2018,3,21,3215,9,11.0,63.0,4.143134726391533,2.3978952727983707
464691560489998,2018,3,21,3215,10,17.7,76.0,4.330733340286331,2.8735646395797834
464691560489998,2018,3,21,3215,11,18.0,75.0,4.31748811353631,2.8903717578961645
464691560489998,2018,3,21,3215,12,11.5,66.0,4.189654742026425,2.4423470353692043
464691560489998,2018,3,21,3215,13,12.7,74.0,4.30406509320417,2.5416019934645457
464691560489998,2018,3,21,3215,15,9.1,51.0,3.9318256327243257,2.2082744135228043
464691560489998,2018,3,21,3215,16,7.5,51.0,3.9318256327243257,2.0149030205422647
464691560489998,2018,3,21,3215,17,6.5,48.0,3.871201010907891,1.8718021769015913
464691560489998,2018,3,21,3215,18,12.4,75.0,4.31748811353631,2.517696472610991
464691560489998,2018,3,21,3215,20,8.2,52.0,3.9512437185814275,2.1041341542702074
511268799126144,2019,3,21,3515,7,2.3,14.0,2.6390573296152584,0.8329091229351039
511268799126144,2019,3,21,3515,10,2.3,14.0,2.6390573296152584,0.8329091229351039
511268799126144,2019,3,21,3515,12,9.1,60.0,4.0943445622221,2.2082744135228043
16365633020004,2013,3,21,3515,14,9.9,50.0,3.912023005428146,2.2925347571405443
1287180509290487,2024,3,25,24,2,2.7,17.0,2.833213344056216,0.9932517730102834
1287180509290487,2024,3,25,24,3,2.2,15.0,2.70805020110221,0.7884573603642703
1287180509290487,2024,3,25,24,4,3.5,19.0,2.9444389791664403,1.252762968495368
1287180509290487,2024,3,25,24,5,3.4,25.0,3.2188758248682006,1.2237754316221157
1287180509290487,2024,3,25,24,6,2.3,8.0,2.0794415416798357,0.8329091229351039
1287180509290487,2024,3,25,24,24,5.3,34.0,3.5263605246161616,1.667706820558076
1287180509290487,2024,3,25,24,25,5.1,36.0,3.58351893845611,1.62924053973028
1287180509290487,2024,3,25,24,26,1.9,12.0,2.4849066497880004,0.6418538861723947
1287180509290487,2024,3,25,24,27,7.7,32.0,3.4657359027997265,2.0412203288596382
1287180509290487,2024,3,25,24,28,5.5,35.0,3.5553480614894135,1.7047480922384253
1287180509290487,2024,3,25,24,29,6.3,37.0,3.6109179126442243,1.840549633397487
1287180509290487,2024,3,25,24,31,5.5,36.0,3.58351893845611,1.7047480922384253
1287180509290487,2024,3,25,24,33,5.8,33.0,3.4965075614664802,1.7578579175523736
1287180509290487,2024,3,25,24,34,5.0,32.0,3.4657359027997265,1.6094379124341003
1287180509290487,2024,3,25,24,35,5.0,35.0,3.5553480614894135,1.6094379124341003
1192967961290487,2023,3,25,43,15,7.5,44.0,3.784189633918261,2.0149030205422647
1192967961290487,2023,3,25,43,18,3.2,21.0,3.044522437723423,1.1631508098056809
306275571489998,2016,3,25,44,4,11.5,66.0,4.189654742026425,2.4423470353692043
1192967839290487,2023,3,25,44,13,7.0,39.0,3.6635616461296463,1.9459101490553132
1192967967290487,2023,3,25,55,10,5.6,20.0,2.995732273553991,1.7227665977411035
464691520489998,2018,3,25,64,19,5.7,41.0,3.713572066704308,1.7404661748405046
511267852126144,2019,3,25,169,7,10.7,46.0,3.828641396489095,2.3702437414678603
511267852126144,2019,3,25,169,8,7.0,35.0,3.5553480614894135,1.9459101490553132
122566796010661,2007,3,25,169,9,6.7,36.0,3.58351893845611,1.9021075263969205
511267852126144,2019,3,25,169,10,21.7,66.0,4.189654742026425,3.077312260546414
511267852126144,2019,3,25,169,11,14.1,54.0,3.9889840465642745,2.6461747973841225
122566796010661,2007,3,25,169,13,11.3,50.0,3.912023005428146,2.424802725718295
511267852126144,2019,3,25,169,14,12.0,51.0,3.9318256327243257,2.4849066497880004
511267852126144,2019,3,25,169,17,9.9,49.0,3.8918202981106265,2.2925347571405443
511267852126144,2019,3,25,169,18,2.4,19.0,2.9444389791664403,0.8754687373538999
122566796010661,2007,3,25,169,23,5.5,28.0,3.332204510175204,1.7047480922384253
511267852126144,2019,3,25,169,24,7.3,45.0,3.8066624897703196,1.9878743481543455
511267852126144,2019,3,25,169,25,5.4,36.0,3.58351893845611,1.6863989535702288
618642406126144,2020,3,25,253,15,8.6,39.0,3.6635616461296463,2.151762203259462
722577864290487,2021,3,25,295,2,13.4,67.0,4.204692619390966,2.5952547069568657
144987491010661,2009,3,25,295,5,5.7,39.0,3.6635616461296463,1.7404661748405046
722577864290487,2021,3,25,295,6,7.8,48.0,3.871201010907891,2.0541237336955462
722577864290487,2021,3,25,295,7,6.7,39.0,3.6635616461296463,1.9021075263969205
722577864290487,2021,3,25,295,8,8.5,56.0,4.02535169073515,2.1400661634962708
722577864290487,2021,3,25,295,9,9.7,57.0,4.04305126783455,2.272125885509337
722577864290487,2021,3,25,295,11,8.4,55.0,4.007333185232471,2.128231705849268
722577864290487,2021,3,25,295,12,6.9,43.0,3.7612001156935624,1.9315214116032138
722577864290487,2021,3,25,295,14,6.1,34.0,3.5263605246161616,1.8082887711792655
722577864290487,2021,3,25,295,15,8.0,51.0,3.9318256327243257,2.0794415416798357
722577864290487,2021,3,25,295,17,5.3,32.0,3.4657359027997265,1.667706820558076
55958710010538,2003,3,25,322,6,13.1,70.0,4.248495242049359,2.5726122302071057
169111951010661,2010,3,25,426,7,6.4,70.0,4.248495242049359,1.8562979903656263
306275691489998,2016,3,25,426,38,6.9,43.0,3.7612001156935624,1.9315214116032138
122566782010661,2007,3,25,463,1,8.8,55.0,4.007333185232471,2.174751721484161
122566782010661,2007,3,25,463,3,9.3,50.0,3.912023005428146,2.2300144001592104
122566782010661,2007,3,25,463,4,10.4,54.0,3.9889840465642745,2.341805806147327
122566782010661,2007,3,25,463,5,6.9,48.0,3.871201010907891,1.9315214116032138
122566782010661,2007,3,25,463,6,8.3,52.0,3.9512437185814275,2.1162555148025524
122566782010661,2007,3,25,463,7,11.8,53.0,3.970291913552122,2.468099531471619
122566782010661,2007,3,25,463,8,9.7,56.0,4.02535169073515,2.272125885509337
122566782010661,2007,3,25,463,10,11.2,54.0,3.9889840465642745,2.4159137783010487
122566782010661,2007,3,25,463,11,6.5,48.0,3.871201010907891,1.8718021769015913
122566782010661,2007,3,25,463,14,11.4,53.0,3.970291913552122,2.4336133554004498
122566782010661,2007,3,25,463,16,5.5,35.0,3.5553480614894135,1.7047480922384253
247064785010661,2012,3,25,480,1,13.5,57.0,4.04305126783455,2.6026896854443837
247064785010661,2012,3,25,480,6,14.4,68.0,4.219507705176107,2.667228206581955
247064785010661,2012,3,25,480,7,7.1,40.0,3.6888794541139363,1.9600947840472698
247064785010661,2012,3,25,480,10,9.7,44.0,3.784189633918261,2.272125885509337
247064785010661,2012,3,25,480,16,5.5,28.0,3.332204510175204,1.7047480922384253
247064785010661,2012,3,25,480,17,5.5,37.0,3.6109179126442243,1.7047480922384253
816546020290487,2022,3,25,534,3,2.8,25.0,3.2188758248682006,1.0296194171811581
816546020290487,2022,3,25,534,4,11.2,59.0,4.07753744390572,2.4159137783010487
816546020290487,2022,3,25,534,6,10.4,56.0,4.02535169073515,2.341805806147327
816546020290487,2022,3,25,534,9,7.2,50.0,3.912023005428146,1.9740810260220096
816546020290487,2022,3,25,534,11,7.5,55.0,4.007333185232471,2.0149030205422647
169111957010661,2010,3,25,534,14,5.5,24.0,3.1780538303479458,1.7047480922384253
816546020290487,2022,3,25,534,15,10.5,52.0,3.9512437185814275,2.3513752571634776
816546020290487,2022,3,25,534,16,11.8,64.0,4.1588830833596715,2.468099531471619
816546020290487,2022,3,25,534,19,7.2,47.0,3.8501476017100584,1.9740810260220096
816546020290487,2022,3,25,534,20,8.8,53.0,3.970291913552122,2.174751721484161
816546020290487,2022,3,25,534,21,9.8,51.0,3.9318256327243257,2.2823823856765264
816546020290487,2022,3,25,534,22,13.9,72.0,4.276666119016055,2.631888840136646
816546020290487,2022,3,25,534,23,12.9,62.0,4.127134385045092,2.5572273113676265
55973540010538,2004,3,25,542,4,10.1,63.0,4.143134726391533,2.312535423847214
55973540010538,2004,3,25,542,12,10.8,52.0,3.9512437185814275,2.379546134130174
16365613020004,2013,3,25,542,16,10.6,66.0,4.189654742026425,2.3608540011180215
618642542126144,2020,3,25,542,23,11.7,66.0,4.189654742026425,2.4595888418037104
618642542126144,2020,3,25,542,24,10.0,55.0,4.007333185232471,2.302585092994046
464691549489998,2018,3,25,574,1,2.1,14.0,2.6390573296152584,0.7419373447293773
464691549489998,2018,3,25,574,3,5.9,38.0,3.6375861597263857,1.7749523509116738
464691549489998,2018,3,25,574,4,6.3,46.0,3.828641396489095,1.840549633397487
464691549489998,2018,3,25,574,15,5.9,25.0,3.2188758248682006,1.7749523509116738
464691542489998,2018,3,25,581,2,5.5,35.0,3.5553480614894135,1.7047480922384253
464691542489998,2018,3,25,581,3,6.8,40.0,3.6888794541139363,1.916922612182061
464691542489998,2018,3,25,581,4,8.3,51.0,3.9318256327243257,2.1162555148025524
464691542489998,2018,3,25,581,10,14.7,61.0,4.110873864173311,2.6878474937846906
464691542489998,2018,3,25,581,12,7.1,38.0,3.6375861597263857,1.9600947840472698
464691542489998,2018,3,25,581,13,7.9,39.0,3.6635616461296463,2.066862759472976
464691542489998,2018,3,25,581,15,9.4,61.0,4.110873864173311,2.2407096892759584
122567302010661,2007,3,25,581,17,5.3,39.0,3.6635616461296463,1.667706820558076
464691542489998,2018,3,25,581,18,9.2,51.0,3.9318256327243257,2.2192034840549946
247064818010661,2012,3,25,581,30,5.9,46.0,3.828641396489095,1.7749523509116738
464691542489998,2018,3,25,581,32,2.6,13.0,2.5649493574615367,0.9555114450274363
722577865290487,2021,3,25,648,2,12.5,72.0,4.276666119016055,2.5257286443082556
722577865290487,2021,3,25,648,3,8.6,65.0,4.174387269895637,2.151762203259462
144987526010661,2009,3,25,648,6,6.2,55.0,4.007333185232471,1.824549292051046
464691431489998,2018,3,25,694,6,10.6,37.0,3.6109179126442243,2.3608540011180215
122566926010661,2007,3,25,694,9,5.7,23.0,3.1354942159291497,1.7404661748405046
222468936010661,2011,3,25,694,11,6.6,22.0,3.091042453358316,1.8870696490323797
464691431489998,2018,3,25,694,12,9.9,37.0,3.6109179126442243,2.2925347571405443
464691431489998,2018,3,25,694,15,12.0,37.0,3.6109179126442243,2.4849066497880004
464691431489998,2018,3,25,694,17,7.6,31.0,3.4339872044851463,2.028148247292285
222468936010661,2011,3,25,694,24,6.9,33.0,3.4965075614664802,1.9315214116032138
816546021290487,2022,3,25,796,10,15.3,59.0,4.07753744390572,2.72785282839839
816546021290487,2022,3,25,796,11,13.9,48.0,3.871201010907891,2.631888840136646
1192967960290487,2023,3,25,831,9,6.9,48.0,3.871201010907891,1.9315214116032138
1192967960290487,2023,3,25,831,10,3.4,22.0,3.091042453358316,1.2237754316221157
1192967960290487,2023,3,25,831,11,4.5,28.0,3.332204510175204,1.5040773967762742
1192967960290487,2023,3,25,831,14,6.9,36.0,3.58351893845611,1.9315214116032138
1192967960290487,2023,3,25,831,15,7.0,40.0,3.6888794541139363,1.9459101490553132
1192967960290487,2023,3,25,831,16,7.2,44.0,3.784189633918261,1.9740810260220096
1192967960290487,2023,3,25,831,18,7.2,40.0,3.6888794541139363,1.9740810260220096
1192967960290487,2023,3,25,831,19,5.4,34.0,3.5263605246161616,1.6863989535702288
375519223489998,2017,3,25,926,15,18.2,74.0,4.30406509320417,2.9014215940827497
1287180479290487,2024,3,25,926,21,6.6,45.0,3.8066624897703196,1.8870696490323797
1287180479290487,2024,3,25,926,23,6.9,49.0,3.8918202981106265,1.9315214116032138
1287180479290487,2024,3,25,926,24,5.4,42.0,3.7376696182833684,1.6863989535702288
1287180479290487,2024,3,25,926,45,7.2,44.0,3.784189633918261,1.9740810260220096
1287180479290487,2024,3,25,926,46,1.7,9.0,2.1972245773362196,0.5306282510621704
62284581010538,2005,3,25,960,4,5.0,37.0,3.6109179126442243,1.6094379124341003
722577870290487,2021,3,25,960,5,11.4,68.0,4.219507705176107,2.4336133554004498
722577870290487,2021,3,25,960,6,8.2,54.0,3.9889840465642745,2.1041341542702074
171871784020004,2014,3,25,960,7,5.5,42.0,3.7376696182833684,1.7047480922384253
722577870290487,2021,3,25,960,8,8.5,61.0,4.110873864173311,2.1400661634962708
722577870290487,2021,3,25,960,9,5.8,37.0,3.6109179126442243,1.7578579175523736
722577870290487,2021,3,25,960,13,5.2,35.0,3.5553480614894135,1.6486586255873816
722577870290487,2021,3,25,960,14,15.3,72.0,4.276666119016055,2.72785282839839
171871775020004,2014,3,25,1030,5,13.1,70.0,4.248495242049359,2.5726122302071057
55973233010538,2004,3,25,1030,9,12.9,65.0,4.174387269895637,2.5572273113676265
618642405126144,2020,3,25,1033,6,7.5,44.0,3.784189633918261,2.0149030205422647
816546018290487,2022,3,25,1121,3,6.3,48.0,3.871201010907891,1.840549633397487
816546018290487,2022,3,25,1121,4,12.9,74.0,4.30406509320417,2.5572273113676265
816546018290487,2022,3,25,1121,6,13.4,74.0,4.30406509320417,2.5952547069568657
816546018290487,2022,3,25,1121,7,11.0,69.0,4.23410650459726,2.3978952727983707
816546018290487,2022,3,25,1121,8,9.1,50.0,3.912023005428146,2.2082744135228043
816546018290487,2022,3,25,1121,11,7.2,54.0,3.9889840465642745,1.9740810260220096
816546018290487,2022,3,25,1121,15,3.9,30.0,3.4011973816621555,1.3609765531356006
816546018290487,2022,3,25,1121,31,5.4,36.0,3.58351893845611,1.6863989535702288
816546018290487,2022,3,25,1121,34,1.7,14.0,2.6390573296152584,0.5306282510621704
375519228489998,2017,3,25,1140,4,18.9,75.0,4.31748811353631,2.9391619220655967
1287180486290487,2024,3,25,1186,1,7.4,55.0,4.007333185232471,2.0014800002101243
73602776010538,2006,3,25,1186,2,5.9,45.0,3.8066624897703196,1.7749523509116738
1287180486290487,2024,3,25,1186,3,14.7,86.0,4.454347296253507,2.6878474937846906
1287180486290487,2024,3,25,1186,4,8.6,63.0,4.143134726391533,2.151762203259462
1287180486290487,2024,3,25,1186,6,11.6,76.0,4.330733340286331,2.451005098112319
1287180486290487,2024,3,25,1186,7,12.6,81.0,4.394449154672439,2.533696813957432
1287180486290487,2024,3,25,1186,8,10.0,62.0,4.127134385045092,2.302585092994046
1287180486290487,2024,3,25,1186,9,6.2,58.0,4.060443010546419,1.824549292051046
1287180486290487,2024,3,25,1186,10,14.9,80.0,4.382026634673881,2.7013612129514133
1287180486290487,2024,3,25,1186,13,12.2,77.0,4.343805421853684,2.501435951739211
1287180486290487,2024,3,25,1186,15,9.1,60.0,4.0943445622221,2.2082744135228043
1287180486290487,2024,3,25,1186,16,5.9,47.0,3.8501476017100584,1.7749523509116738
1287180486290487,2024,3,25,1186,17,7.5,63.0,4.143134726391533,2.0149030205422647
1287180486290487,2024,3,25,1186,20,8.1,56.0,4.02535169073515,2.0918640616783932
1287180486290487,2024,3,25,1186,21,13.5,72.0,4.276666119016055,2.6026896854443837
222469018010661,2011,3,25,1186,23,5.0,30.0,3.4011973816621555,1.6094379124341003
375519230489998,2017,3,25,1186,24,8.4,44.0,3.784189633918261,2.128231705849268
1287180486290487,2024,3,25,1186,26,11.3,70.0,4.248495242049359,2.424802725718295
375519230489998,2017,3,25,1186,27,5.0,26.0,3.258096538021482,1.6094379124341003
1287180486290487,2024,3,25,1186,29,14.8,84.0,4.430816798843313,2.6946271807700692
1287180486290487,2024,3,25,1186,31,18.6,89.0,4.48863636973214,2.9231615807191558
375519230489998,2017,3,25,1186,40,1.3,10.0,2.302585092994046,0.26236426446749106
62284860010538,2005,3,25,1262,4,7.0,32.0,3.4657359027997265,1.9459101490553132
62284860010538,2005,3,25,1262,5,7.1,44.0,3.784189633918261,1.9600947840472698
722577894290487,2021,3,25,1262,8,7.9,47.0,3.8501476017100584,2.066862759472976
722577894290487,2021,3,25,1262,9,10.4,51.0,3.9318256327243257,2.341805806147327
722577894290487,2021,3,25,1262,10,10.0,56.0,4.02535169073515,2.302585092994046
722577894290487,2021,3,25,1262,11,8.0,42.0,3.7376696182833684,2.0794415416798357
722577894290487,2021,3,25,1262,12,6.9,44.0,3.784189633918261,1.9315214116032138
722577894290487,2021,3,25,1262,13,5.5,26.0,3.258096538021482,1.7047480922384253
722577894290487,2021,3,25,1262,17,20.1,76.0,4.330733340286331,3.0007198150650303
